diagram	0.47	-1.29	1.13	1.7781732199085667
kook	-0.5	-1.62	-0.22	1.7096198407833247
charm	2.34	-0.49	1.43	2.785785347078988
tragedy	-2.89	1.8	-1.98	3.938591118661596
oxide	0.53	-2.09	-0.61	2.2407811138083074
powerless	-2.1	-1.05	-1.96	3.058447318493487
undetermined	-1.33	-1.3	-1.14	2.1813986339044042
miniature	1.11	-1.05	-0.61	1.64520515438045
antagonize	-1.85	-0.05	-1.0	2.103568396796263
unicorn	1.86	0.14	0.14	1.8705079524022346
chart	0.35	-1.9	1.11	2.22813823628607
preface	0.52	-2.1	-0.23	2.175614855621279
goody	1.73	-1.67	1.36	2.762498868778049
attend	0.4	-1.5	1.7	2.3021728866442674
shovel	-0.2	-1.5	1.42	2.075186738585229
accounting	-0.58	-1.32	-0.52	1.532710018235674
inferiority	-1.91	-1.53	-1.67	2.962752098978245
tilt	-0.22	-0.41	0.8	0.9254728521139883
align	0.95	-1.68	0.95	2.1511392330576835
lynch	-3.33	-0.08	-2.47	4.146830114677957
screenplay	0.65	-0.91	1.0	1.5001999866684443
secure	2.08	-1.4	2.0	3.207241805664175
hag	-2.68	-0.48	-1.39	3.056942917360414
existential	0.86	-0.72	1.06	1.543243337908834
wasp	-2.29	0.33	-1.2	2.606338427756457
nunnery	-0.75	-2.22	-0.23	2.354527553459505
late	-1.68	0.57	-0.78	1.9379628479411053
ham	-0.35	-0.8	0.85	1.218605760695394
school	0.41	-0.43	0.88	1.0617909398747005
thingy	0.42	-0.73	0.16	0.8572630868059116
locomotive	0.95	0.5	0.23	1.0979070998950686
tile	0.0	-2.11	-0.18	2.117663807123312
avenue	0.74	-1.7	0.18	1.8627936010197157
hat	0.69	-2.12	1.21	2.5366513359151273
immense	0.48	0.85	-0.38	1.0475208828467335
champ	1.35	0.04	1.56	2.0634194920083506
keyword	0.6	-1.33	0.73	1.631502375113196
haw	-0.65	-1.28	-0.29	1.464581851587681
advantageous	1.79	0.7	1.22	2.276510487566442
brush	0.47	-1.82	1.18	2.2193918085818014
hay	0.41	-2.57	-0.25	2.614478915577634
unlock	0.55	-1.8	1.73	2.55644284113688
caramel	1.68	-0.71	1.05	2.1045189474081716
definite	0.79	-0.81	0.39	1.1967873662434778
gooey	0.29	-0.32	-0.14	0.45398237851264667
last	1.67	-1.67	1.33	2.7104796623476073
pariah	-1.29	-1.35	-0.44	1.9183847372203522
dermatologist	1.0	-1.39	-0.47	1.7756688880531752
wary	-1.1	-1.04	0.16	1.5222351986470424
adapt	0.84	-1.1	0.75	1.57419820861288
lass	0.42	-0.76	0.75	1.1473883387938018
batch	0.57	-1.71	0.43	1.8530785196531743
wash	1.0	-1.3	1.53	2.242966785309136
weight	-1.09	-0.95	0.95	1.730057802502564
cheerful	3.0	0.76	2.32	3.867815921162743
solicitor	-1.68	-1.0	-0.86	2.135883891975404
starlight	2.68	-0.09	0.0	2.6815107682051176
bookmark	1.26	-2.0	1.47	2.7836127604248406
warn	-1.52	1.25	1.47	2.456379449515078
warm	2.5	-1.65	1.33	3.2774075120436277
measure	0.14	-0.64	0.41	0.7728518616138541
swig	-0.43	-0.52	1.0	1.206358155772986
outskirts	0.0	-1.25	-0.12	1.2557467897629682
interstellar	0.95	-0.05	0.33	1.0069260151570223
trapper	-0.53	-1.91	-0.78	2.1301173676584115
luminous	1.29	-1.27	0.85	1.9998749960935058
chalk	0.0	-2.1	0.48	2.154158768521949
lash	-0.37	-0.35	0.2	0.5471745608121781
castrate	-2.81	0.3	-1.56	3.227956009613514
hyacinth	1.0	-0.6	0.62	1.3207573584879246
wart	-2.33	-2.21	-0.5	3.2500769221666124
rattle	-0.53	-0.52	-0.19	0.7664202502543889
scotch	0.89	-0.8	0.32	1.2387493693237548
swim	2.2	0.13	0.83	2.354952228814844
pulsar	0.32	-0.28	-0.24	0.4882622246293481
warp	0.6	0.4	0.28	0.7735631842325487
basement	-0.19	-1.67	0.26	1.7007645339670039
chant	-0.68	-1.71	0.2	1.8510807653908568
plural	-0.19	-1.6	0.78	1.790111728356641
prank	-0.21	0.36	-0.26	0.4912229636326054
commune	0.0	-1.23	0.24	1.2531959144523255
physique	0.74	-0.43	1.0	1.3162446581088183
squall	-0.68	-0.9	-0.32	1.1725186565679884
impossible	-1.5	-0.48	-1.5	2.174948275247023
effort	1.47	-0.88	1.64	2.3716871631815186
showdown	-0.32	0.55	0.08	0.6413267497929586
video	1.64	-0.2	0.84	1.853429254112495
brute	-1.52	-0.15	0.55	1.6233915116200406
impoverished	-2.57	-0.36	-1.7	3.1023378281547607
ozone	0.05	-0.83	0.25	0.8682741502543998
wave	1.32	-0.81	0.48	1.6213882940245992
squabble	-1.4	-0.94	-1.38	2.1789905919943755
weapon	-1.05	1.27	-0.12	1.6522106403240477
lava	-0.67	0.26	-1.88	2.012684774126341
bedding	0.05	-1.35	1.0	1.680773631397161
courageous	3.05	0.5	2.38	3.9008845150811626
venomous	-2.1	2.21	-0.77	3.1443600302764314
cocktail	1.95	0.6	0.86	2.2140686529554587
tipsy	0.6	-0.3	-0.43	0.7968061244744545
pajama	1.86	-0.63	1.54	2.495616156383029
steady	1.67	-2.0	1.42	2.96737257519173
vote	0.24	0.05	1.79	1.8067097165842663
disease	-3.32	0.5	-2.2	4.014025410980852
yen	0.0	-2.09	0.11	2.092892734948449
cuddle	2.6	-1.17	1.65	3.2941463234045933
hyperventilate	-2.12	0.86	-1.8	2.911013569188574
headmaster	-0.11	-1.56	0.71	1.7174981804939418
loathe	-2.32	0.18	-0.23	2.338311356513499
intruder	-2.54	0.66	-1.82	3.1936812614911965
technician	0.65	-1.67	-0.19	1.8020821290940099
childless	-1.43	-1.71	0.8	2.3683327468917876
airspeed	-0.05	-0.67	0.24	0.7134423592694789
sundial	0.95	-1.78	0.19	2.0265734627691145
engineer	0.79	-0.78	1.53	1.8903438840591942
shitty	-2.7	0.45	-0.9	2.8814059068447824
disposable	-1.0	-2.1	-1.5	2.7676705006196096
bookworm	1.67	-2.53	0.32	3.04831100775495
wager	-0.32	-0.25	-0.17	0.44022721406110277
clarity	2.26	-1.36	1.59	3.0798214233945447
disobedience	-1.68	-0.5	-0.59	1.8494593804677084
infrastructure	0.14	-0.84	0.33	0.9132907532653551
delightful	2.38	1.16	1.76	3.179245193438216
aorta	-0.65	-1.36	-0.63	1.6337074401495515
time	0.91	-1.81	1.12	2.3148650068632515
horrifying	-2.32	1.29	-1.04	2.850982286861846
vortex	0.67	-0.41	-1.11	1.359816164045714
aggravation	-2.52	0.35	-0.55	2.6029598537050087
electoral	-0.79	-1.14	-0.04	1.3875518008348373
happy	3.47	1.05	2.21	4.245880356298326
barium	-0.1	-2.09	-0.15	2.097760710853361
sickness	-2.6	-1.05	-2.2	3.5640566774393476
shaman	0.21	-0.83	-0.31	0.9105492847726585
outstretch	0.19	-0.86	-0.2	0.9031611151948471
rustler	-0.79	-0.5	-0.67	1.150217370760849
wintertime	0.95	-1.24	0.5	1.6401524319403975
millimeter	-0.14	-1.38	0.75	1.5768639763784318
hen	1.14	-1.61	0.39	2.010920187376913
hem	0.47	-1.95	1.13	2.3022380415586916
squawk	0.11	-1.0	-0.78	1.2729886095327012
offence	-1.6	-0.71	-0.21	1.7630087918101827
candlelight	1.63	-1.78	1.18	2.686577748735368
carbon	-0.5	-0.95	0.05	1.074709263010234
unload	0.21	-1.76	-0.25	1.7900279327429502
circus	0.85	0.45	-0.06	0.9636389365317282
granddad	2.32	-2.05	0.55	3.144423635580931
hex	-2.53	-0.23	-0.58	2.6058012203543077
dinosaur	1.11	0.33	-0.59	1.2996538000559996
tiding	1.25	-1.45	-0.18	1.9228624495787523
deprive	-1.63	-1.28	-0.76	2.207464609002826
floral	2.42	-2.27	0.15	3.3214153609568315
swoop	0.16	0.62	0.04	0.6415605972938176
torpedo	-1.29	-0.52	-1.11	1.779494310190398
swoon	0.76	-1.17	0.67	1.5477079827926195
dossier	-0.16	-1.28	0.38	1.344767637921139
lesson	0.57	-1.2	1.79	2.229125389025929
nonfat	0.74	-1.43	1.0	1.8953891421024864
magnesium	-0.05	-2.14	-0.13	2.144527920079382
nonfiction	0.95	-1.15	0.47	1.5639373388982054
paging	-0.29	-0.4	1.19	1.2884874853874213
supreme	1.14	-0.72	1.11	1.746453549339346
bowels	-1.75	-1.33	0.04	2.198408515267351
philosophy	0.48	-2.1	1.6	2.6833561075638097
slope	0.42	-1.41	-0.5	1.5538661461013943
molester	-3.52	0.0	-1.78	3.9444644756924863
dawdle	-0.23	-1.71	-0.14	1.731069033863179
blatant	-1.32	-0.38	0.45	1.4454411091428112
brunt	-1.29	-1.04	-0.15	1.6637908522407496
pungent	-1.29	-0.48	-0.63	1.5137370973851436
passenger	-0.45	-1.18	-1.0	1.6108693305169106
postmortem	-1.81	-0.29	-1.68	2.4864834606327064
terrific	2.12	0.46	1.27	2.5137422302217067
corporal	-0.37	-1.5	-0.1	1.5481924944915604
tiny	0.1	-0.4	1.16	1.2310970717209915
niche	0.75	-1.57	0.18	1.749228401324424
wavy	1.32	-2.5	0.0	2.827083302628347
repaint	-0.38	-1.65	1.18	2.063807161534236
junky	-1.95	-0.7	-0.14	2.0765596548137015
worship	0.57	-1.22	-0.35	1.3913302986710236
asshole	-2.89	1.38	-2.11	3.8351792656928043
lawn	1.05	-2.38	1.04	2.8015174459567445
throttle	0.55	0.36	0.71	0.9675742865537508
pornographic	-0.23	1.09	1.21	1.6447188209539039
stubborn	-1.26	-0.87	0.0	1.5311760186209815
endangerment	-2.0	-0.16	-1.16	2.3175849498993557
disqualify	-2.53	-0.3	-1.55	2.9821804103709084
lazy	-1.95	-1.95	0.79	2.8686407931283413
tourism	0.35	-0.94	0.65	1.195240561560726
cobalt	0.63	-1.65	1.17	2.1185608322632605
mailing	0.33	-1.86	0.88	2.083962571640863
unzip	0.32	-0.78	1.24	1.499466571818125
alien	-0.55	-0.14	-1.44	1.547804897265802
layer	0.2	-1.55	1.04	1.8772586396125603
smart	2.73	-1.19	1.81	3.4849820659509856
triangle	0.21	-1.5	0.06	1.5158166115991736
sanitation	-0.24	-0.7	1.33	1.5220052562327109
tourist	0.71	-1.43	0.05	1.5973415414368963
rebound	0.09	-0.33	0.33	0.4752893855326458
copacetic	-0.44	-1.55	1.5	2.201385927092294
chubby	-0.67	-0.12	0.11	0.689492567037528
nipper	0.43	-0.58	-0.14	0.7354590403278757
attest	0.1	-1.32	1.26	1.8275666882497066
smash	-0.32	0.76	0.77	1.128228700219951
entice	0.33	-0.58	0.15	0.6839590631024638
tire	-1.32	-1.45	-1.22	2.309393859868862
deficient	-1.37	-1.44	-1.12	2.2814249932881863
impropriety	-1.16	-1.73	-1.32	2.465948093533195
ledger	0.33	-1.76	0.87	1.9908289730662452
editor	0.43	-0.91	0.9	1.3501851724856113
mozzarellum	2.19	-0.46	1.29	2.582982771913123
chain	-0.21	-0.95	-0.8	1.2596031120952347
footwear	1.43	-1.0	0.18	1.754223474931287
efficient	1.95	-1.14	1.67	2.8090923801114123
entirety	0.95	-1.9	1.13	2.4061172041278454
torso	0.23	-1.15	1.0	1.5412332724153084
chair	0.89	-2.14	0.28	2.334544923534349
unify	1.42	-1.43	0.3	2.0374739262135355
untouchable	-0.75	-0.3	0.3	0.8616843969807043
consistent	1.43	-1.81	1.77	2.9075591137584804
immobile	-2.11	-0.62	-1.37	2.5910229640047575
reverse	0.2	-1.27	1.08	1.6790771274721124
tennis	0.4	-1.11	0.68	1.3618002790424153
sword	0.27	0.95	1.0	1.4054892386638895
earnings	1.37	-0.16	1.85	2.307596151842865
chat	0.75	-0.73	1.22	1.607420293513803
char	-1.14	-0.32	-1.1	1.6161683080669538
chap	0.1	-2.46	0.05	2.4625393397872855
garden	2.25	-1.29	1.13	2.8290457755221987
proximal	-0.55	-1.41	0.42	1.570668647423765
small	0.76	-1.57	-0.47	1.8064883060789516
beam	0.74	-1.41	1.54	2.215242650365869
gallant	1.38	0.55	0.42	1.5437940277122462
trinket	1.25	-0.63	0.92	1.6750522379914008
beak	-0.1	-2.19	-0.72	2.3074878114521
rhino	1.25	-0.9	0.17	1.5496451206647281
fiction	1.47	-0.3	1.45	2.086480289866166
shallows	0.37	-2.48	0.22	2.5170816434911285
bead	1.05	-1.6	-1.09	2.2024077733244587
aviation	0.9	-0.95	0.62	1.4480676779764128
hip	0.86	-1.2	0.36	1.51960521188893
hit	-1.05	0.48	0.15	1.1642164747159354
squash	-0.72	-1.12	0.24	1.352922762023021
duster	0.26	-2.15	0.75	2.2918551437645442
hiv	-3.47	0.1	-2.1	4.057203470372173
thermostat	0.48	-1.44	0.73	1.6843099477233994
playwright	1.1	-1.41	1.42	2.2835279722394466
beat	-0.62	0.52	0.59	1.0014489502715553
bumpy	-0.7	-0.24	-0.21	0.7692203845452874
emphasis	0.26	-0.9	0.0	0.9368030742904295
bear	2.33	-1.1	-1.22	2.850841980889155
grandfather	0.68	-1.23	1.15	1.8159845814323423
woodwork	1.14	-1.44	0.42	1.8840382161729097
potential	1.86	-0.91	1.47	2.5394093801512194
bean	1.0	-2.05	0.6	2.358495283014151
wildcat	0.21	0.2	-0.04	0.29274562336608895
hostess	1.7	-0.82	1.4	2.3499787233079363
psyche	0.0	-0.39	-0.41	0.5658621740318043
croak	-1.71	-0.48	-1.42	2.27396130134178
lounge	0.95	-2.36	0.88	2.6919323914244204
vigilant	0.95	0.19	1.67	1.9306734576307822
guidebook	0.92	-2.22	0.78	2.5264995547199294
resist	-1.05	-1.4	1.11	2.0723416706711277
incarnate	-0.38	-0.3	-0.17	0.5131276644266999
straighten	1.26	-2.0	0.88	2.5223005372080465
history	1.0	-1.62	-0.2	1.914262259984248
poppycock	0.68	0.19	-0.4	0.811480129146734
stimulate	1.84	1.3	1.2	2.552567335057001
careless	-1.47	-0.73	-1.38	2.1443413907304962
ponytail	2.05	-1.47	0.52	2.575616431070434
square	0.11	-1.67	0.3	1.7002940922087566
toothpick	-0.11	-1.67	0.96	1.9294040530692371
counteract	-0.27	-0.73	0.1	0.7847292526725379
debilitate	-2.0	-0.59	-2.0	2.889307875599276
condor	-0.24	-1.45	1.06	1.8120982313329486
interference	-0.29	-1.16	-0.89	1.4905703606338079
commute	-0.86	-1.85	-0.41	2.0809132610466974
overdrive	0.43	0.16	0.53	0.7009992867328754
anarchist	-2.24	-0.84	-0.43	2.430658347032754
condom	0.44	0.38	1.26	1.3876599006961325
distortion	-1.5	-0.57	-1.14	1.96837496427891
psycho	-1.8	1.0	-1.9	2.80178514522438
colony	0.52	-0.83	0.04	0.9802550688468793
wagon	0.21	-1.9	0.45	1.9638228025970164
lifesaver	2.24	-0.08	1.19	2.537735210773575
stipend	1.05	-1.23	-0.59	1.721481919742406
shepherd	0.75	-1.95	0.72	2.2098416232843476
point	0.45	-1.14	1.27	1.764936259472279
debut	0.81	-1.59	0.52	1.8586554279908905
brewing	1.62	0.85	0.19	1.8392933425639315
attachment	1.0	-2.04	1.32	2.627546383986399
houseboy	-0.8	-1.94	-0.77	2.2352852167005444
hyena	-0.36	-0.37	-0.29	0.5921148537234985
alias	0.0	-0.29	0.94	0.983717439105356
hospital	-1.48	0.07	-1.07	1.8276214049961224
dimension	0.24	-1.27	0.0	1.2924782396620842
wildlife	2.75	0.67	0.88	2.9640850190235772
crock	0.1	-0.68	0.58	0.8993330862366846
interviewer	0.0	-0.48	-0.25	0.5412023651093923
ceiling	0.39	-2.25	0.16	2.289148313237917
deserve	1.77	-0.5	1.32	2.263912542480385
restore	0.86	-0.9	1.76	2.155736533067063
sprout	0.7	-1.41	0.32	1.60639347608237
steamy	1.39	0.71	0.79	1.749371315644566
fugitive	-2.26	0.26	-1.0	2.484994969813822
alternative	0.33	-1.39	1.33	1.9518965136502497
chef	1.15	-1.95	1.67	2.8131654768249947
grownup	0.3	-0.81	1.24	1.5111915828246267
yodel	1.1	-1.67	0.9	2.192920427192925
banner	0.17	-1.45	0.17	1.4697959041989468
prawn	-0.18	-2.21	-0.24	2.2302690420664497
workmanship	0.45	-0.86	2.16	2.3680582763099394
alibi	-0.84	-0.5	0.17	0.9922197337283712
prairie	0.33	-2.59	0.38	2.638446512628217
diversionary	-0.58	-1.48	-0.15	1.5966527487215245
meal	2.05	-0.15	2.11	2.9456917693472273
biographer	0.53	-1.95	0.57	2.099595199080051
approve	2.0	-0.91	2.26	3.1520945417293555
mean	1.45	-0.95	1.53	2.3121202390879243
calisthenics	0.05	-1.12	0.3	1.1605602095539895
meat	1.62	-0.7	0.58	1.8576329023787235
chew	0.58	-1.2	1.48	1.9916827056536892
pedestrian	0.21	-1.29	0.65	1.4596917482811225
ferret	-0.11	-0.89	-0.75	1.1690594510117953
attendance	0.95	-0.76	0.59	1.3521094630243513
beep	0.11	-1.18	-0.26	1.2133012816279392
monstrous	-1.57	0.9	-1.14	2.1388080792815423
pruning	0.43	-2.17	1.06	2.4530389316111556
radioactive	-1.53	0.64	-1.73	2.396539171388609
lurch	-1.1	-0.91	-0.62	1.5564382416273381
jumpy	-0.2	0.45	-0.53	0.7234638899074369
beef	1.11	-0.63	1.32	1.8361372497719228
alphabet	0.95	-1.85	0.79	2.2246572769754898
playtime	1.63	0.1	1.96	2.551176199324539
stride	0.81	-0.9	0.1	1.2149485585818027
meek	-0.08	-1.86	0.05	1.8623909364040625
advance	1.14	-1.17	1.96	2.5514897609044014
manslaughter	-2.95	0.67	-1.12	3.225802225803684
blacksmith	0.58	-1.76	1.0	2.105706532259422
chic	1.47	0.1	1.04	1.8034688796871432
stimulant	1.0	0.95	0.41	1.438957956300322
appreciate	2.33	-1.9	2.0	3.610941705428101
granny	0.71	-2.62	0.0	2.714498111990502
dental	-0.27	-0.21	-1.38	1.4217594733287342
predictable	0.25	-2.14	1.64	2.707711210598353
spiffy	1.35	-0.5	0.85	1.6718253497300488
bleach	-0.38	0.3	-0.11	0.49648766349225637
mockingbird	1.37	-0.38	0.48	1.5005665596700468
diverse	1.0	-1.36	1.17	2.0538987316808006
murderous	-2.95	2.05	-2.05	4.136121371526711
duckling	2.18	-1.08	0.83	2.5705446893606037
killer	-3.26	2.05	-0.57	3.8929423319643455
strict	-1.35	-0.5	0.27	1.464718402970346
beer	0.67	-0.7	0.33	1.0236210236215355
pituitary	-0.21	-0.6	-0.09	0.6420280367709809
hellish	-2.33	-0.52	-0.28	2.403684671499155
preference	1.16	-0.77	2.27	2.6629682686806464
delighted	2.74	0.0	1.22	2.999333259242794
active	1.47	0.62	1.32	2.0706762180505187
opportunity	2.1	0.5	2.11	3.0186255150316343
fleshy	-0.11	0.3	-1.05	1.09754270987511
court	-1.48	-0.57	-1.06	1.9075901027212319
distort	-1.62	-1.38	-0.3	2.149139362628678
misuse	-1.75	-0.52	-0.1	1.8283599208033412
subsidiary	-0.2	-1.62	0.74	1.7922053453775884
sweetie	2.56	-0.65	0.89	2.787149081050384
thanksgive	1.79	-0.05	1.25	2.1838269162184076
agile	0.95	-0.05	1.09	1.4467549896233294
bulky	-0.79	-1.05	0.24	1.335739495560418
corpse	-2.55	-0.11	-1.77	3.106042498099471
secluded	0.21	-1.55	-0.61	1.678898448388109
hoe	-0.2	0.4	0.96	1.0590561835898982
organ	-0.05	-1.59	0.55	1.683181511305302
hog	-0.45	-2.1	-0.32	2.1713820483738
mega	0.6	0.11	1.21	1.3550645741070793
mirror	0.9	-0.45	0.5	1.1236102527122116
depict	-0.26	-1.12	0.71	1.351332675546625
obstruction	-1.25	-1.32	-1.52	2.369662423215594
popper	0.05	-0.77	-0.09	0.7768526243760782
mascot	0.5	-0.89	0.65	1.210206593933449
hotline	0.52	-0.38	-0.04	0.6452906321960671
shiver	-1.39	-0.35	-1.96	2.428209216686239
eyeliner	1.42	-1.33	0.46	1.9992248497855363
hop	0.89	-1.29	0.04	1.5677372228788855
hot	0.73	-0.24	0.0	0.768439978137525
liquor	-0.15	0.85	-0.5	0.9974968671630001
unsafe	-2.16	0.17	-1.0	2.3863151510225973
vanity	-0.54	-1.23	0.45	1.4166862743741113
characteristic	0.57	-0.76	0.37	1.0195096860746347
libido	1.86	0.68	-0.05	1.981035082980612
interior	0.79	-1.14	0.54	1.488388390172404
uncouth	-1.21	-0.86	-1.0	1.7898882646690546
receptionist	0.37	-1.91	0.58	2.030123148973973
wiretap	-2.05	0.23	-2.29	3.0821258897066484
assembly	0.47	-1.05	-0.18	1.1643882514007087
fallacy	-1.0	-1.0	-1.04	1.7554486605993351
sweatshirt	1.24	-2.44	0.05	2.7374623285079194
handiwork	1.47	-1.64	0.95	2.398541223327212
blare	-0.2	-0.32	-0.21	0.43185645763378366
bully	-2.33	0.86	-1.82	3.079107013405023
parental	1.21	-2.27	0.93	2.735306198581797
chip	1.32	-2.25	-0.42	2.6422149798984944
migraine	-2.32	-0.04	-1.89	2.992674389237827
chin	0.07	-1.16	0.48	1.2573384588089238
testosterone	0.2	1.75	-0.27	1.7819652072922187
outraged	-1.79	0.65	-0.53	1.9767397400770794
assemble	0.14	-1.48	1.28	1.9617339269126177
hibernation	1.05	-1.45	0.29	1.8135876047216468
inaugural	0.0	-1.22	0.14	1.2280065146407002
blast	-0.55	-0.5	-0.55	0.9246621004453465
vulture	-1.77	0.0	-0.57	1.8595160660774084
chicken pox	-1.81	0.19	-2.14	2.809234771249993
repel	-1.33	-0.57	-0.25	1.4684345405907613
answer	1.1	-1.0	0.95	1.764227876437735
meet	1.09	-1.29	0.89	1.9090049764209627
seashore	2.68	-2.0	1.0	3.490329497339757
interception	0.41	-0.77	-0.5	1.0054849576199536
wildebeest	0.21	-0.89	-0.53	1.056929515152264
wizard	1.52	-0.91	-0.32	1.8002499826412997
thrive	0.9	0.22	2.42	2.591293113486006
lumberjack	0.79	-1.19	0.75	1.6132885668720274
volcanic	-0.33	0.6	-1.84	1.9632880583347927
blase	-0.54	-1.38	-0.55	1.5806644172625637
ejaculate	1.0	1.15	0.83	1.7353385836775483
biochemist	0.37	-0.81	0.3	0.9396807968666807
celebrity	0.42	-0.14	-0.33	0.5521775076911409
tubby	-1.1	-1.05	-0.36	1.5627219842313602
archaeologist	0.42	-0.86	0.17	0.9720596689504198
dispatch	-0.1	-1.45	0.32	1.4882540105774955
evidentiary	-0.5	-0.78	-0.58	1.0930690737551767
foregone	0.06	-1.68	-0.84	1.879255171603899
listener	1.1	-1.17	0.67	1.7400574703152767
promise	1.95	-0.3	1.33	2.379369664427955
recreational	1.76	-0.1	1.16	2.110260647408277
doable	0.52	-0.76	1.65	1.8895766721676048
bulge	-1.26	-0.95	-0.61	1.6918037711271363
playboy	-0.85	0.24	-0.72	1.1395174417269796
robotic	-0.05	-0.45	0.65	0.792148975887743
atoll	0.14	-1.45	-0.3	1.4873130134574901
lithium	-0.25	-1.5	-0.21	1.5351221449773955
cyberspace	0.73	0.04	0.37	0.8193900170248598
overwrought	-1.48	-0.44	-0.89	1.7821616088334975
waffle	1.75	-0.5	1.29	2.23082944215823
burglar	-2.33	0.32	-1.12	2.60493761921471
blockade	-1.55	-1.6	-0.64	2.317779109406244
coupe	0.05	-1.26	0.32	1.3009611831257688
reply	1.15	-1.56	1.79	2.6382190962844616
vanish	-1.44	-0.26	-0.64	1.5971224123403942
baron	-1.1	-1.12	-0.05	1.570636813525011
pixie	1.5	-1.14	-0.14	1.8892326484580981
dolphin	1.67	-2.0	0.67	2.690315966573443
coordinator	0.43	-0.59	0.75	1.0466613587975817
liftoff	-0.3	1.17	0.62	1.3576818478568533
antiaircraft	-0.15	-0.4	-0.27	0.5053711507397312
storybook	1.76	-1.6	1.32	2.7202941017470885
count	0.89	-2.7	0.17	2.8479817415145066
trough	-0.81	-1.17	-0.38	1.4728883189162714
gobble	0.5	-0.04	0.28	0.5744562646538028
succulent	1.5	0.64	0.89	1.8578751303572585
vision	1.79	-1.82	1.27	2.8512102693417756
horseback	0.85	0.2	1.15	1.4439529078193651
blame	-2.06	-0.19	-1.67	2.658683884932543
reckon	-0.1	0.22	0.46	0.5196152422706632
confusion	-1.68	-0.36	-1.92	2.5765092664300666
auditorium	1.05	-0.55	0.05	1.1863810517704672
blank	-0.33	-2.1	-0.32	2.149720912118594
analytical	1.0	-0.87	1.43	1.9498205045593298
catchphrase	-0.11	-0.94	0.71	1.1831314381758267
fudge	2.62	-0.09	0.86	2.759003443274401
blabbermouth	-2.1	-0.52	-0.74	2.286482013924448
buffoon	-1.05	0.7	-1.0	1.6101242188104619
showgirl	0.38	0.76	0.59	1.034456378974
woozy	-1.1	-1.85	-1.0	2.373288857261164
corroborate	0.5	-1.12	0.41	1.2932517156377563
shoelace	0.71	-1.87	0.38	2.036025540114858
contraction	-0.67	0.9	-1.05	1.53668474320532
seeker	1.33	-0.05	0.85	1.5792086625902229
bland	-1.12	-2.57	0.77	2.9072667576264823
soften	1.57	-2.04	1.19	2.8359478133421283
unfinished	-0.76	-1.64	0.0	1.8075397644312003
checkered	-0.29	-1.43	-0.67	1.6055840058994109
shameful	-2.0	-0.19	-0.65	2.111539722572133
atone	0.6	-1.0	0.65	1.335102992281869
bloody	-2.14	0.76	-1.25	2.592238414961093
notice	0.94	-1.62	0.11	1.876192953829643
disparage	-2.0	-1.04	-1.48	2.696664606509308
grandson	1.22	-1.64	0.39	2.080889232996317
lumber	0.65	-1.68	0.96	2.041200627082012
sleazy	-1.15	0.64	-0.4	1.3755362590640785
tuition	-1.47	-0.59	-0.43	1.6413104520473876
superpower	2.14	0.76	0.81	2.411078596810979
tangible	0.63	-0.82	1.56	1.871603590507349
chloroform	-2.0	1.15	-0.81	2.445117584084659
hub	-0.05	-1.6	0.45	1.6628289148315891
encouragement	1.7	0.59	1.58	2.394681607228819
regression	-1.52	-1.26	-0.6	2.063492185592182
spectacular	2.5	1.65	1.04	3.1708200831961437
hue	1.26	-1.6	-0.44	2.083554654910689
diplomat	-0.35	-1.35	0.67	1.54722331936925
hug	3.23	-0.15	1.8	3.700729657783719
bedtime	1.57	-1.24	2.05	2.8644371174805006
annulment	-0.95	-0.86	-0.85	1.5377255932057579
sleaze	-2.05	-0.88	-1.18	2.5237472139657724
president	0.23	-0.29	-0.62	0.7220803279414278
buckshot	-0.24	0.15	0.14	0.3157530680769389
muscular	1.32	-0.02	1.52	2.013256069157622
thunderclap	-0.47	0.57	-0.82	1.1037209792334293
basket	0.66	-2.52	0.3	2.622212806009459
ransom	-2.68	-0.55	-2.57	3.7536382350993818
envy	-1.95	-0.65	-1.84	2.7587315925983087
dropper	0.05	-1.55	-0.54	1.6421327595538675
hut	0.1	-2.09	0.7	2.206377120983627
simulation	0.67	-1.17	-0.19	1.3615799645999496
adventurous	2.37	1.67	0.71	2.984945560642606
memo	-0.3	-2.61	0.86	2.7643624943194407
collaborate	1.15	-0.7	1.23	1.8235679312819688
desecrate	-1.95	-0.88	-0.9	2.3209696249628085
superficial	-1.21	-0.8	-0.38	1.4994999166388774
kitten	2.58	-1.81	1.67	3.5667071648791127
melt	0.95	-2.0	-0.53	2.276708149939293
mirage	-0.53	-1.2	-0.79	1.5313392831113555
khaki	0.05	-2.36	1.08	2.595862091868518
subterranean	-0.25	0.1	-0.12	0.2947880594596735
bend	0.75	-0.6	1.0	1.3865424623862046
action	1.0	1.19	1.17	1.945507645834372
manifold	-0.2	-1.78	-0.09	1.7934603424664846
highland	0.9	-0.05	0.5	1.0307764064044151
casualty	-1.67	1.3	-0.9	2.2997608571327586
spatial	-0.27	-1.62	0.88	1.863249849054066
unannounced	-1.5	0.05	-0.73	1.6689517668285083
electrocute	-1.73	1.0	-0.58	2.0806969986040733
motherly	2.67	-1.26	0.08	2.9534556031875607
mulch	0.33	-1.48	0.24	1.5352198539622917
gauge	0.17	-1.5	0.23	1.5270232480221118
soundtrack	1.0	-0.74	0.72	1.437358688706476
chow	1.16	-0.83	0.89	1.6812495353159207
